"CubeId";"SNB1A@SNB.NSS.KZS.EID"
"PublishingDate";"2026-08-21 09:55"

"Date";"LAUFZEIT";"ZEITPUNKT";"frequency";"AGGREGATIONSMETHODE";"Value"
"1989-07-20";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-07-21";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-07-24";"J02M0";"A1100";"P1D_L";"ZZ";"5.679"
"1989-07-25";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-07-26";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-07-27";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-07-28";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-07-31";"J02M0";"A1100";"P1D_L";"ZZ";"5.618"
"1989-08-01";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-08-02";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-08-03";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-08-04";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-08-07";"J02M0";"A1100";"P1D_L";"ZZ";"5.652"
"1989-08-08";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-08-09";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-08-10";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-08-11";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-08-14";"J02M0";"A1100";"P1D_L";"ZZ";"5.812"
"1989-08-15";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-08-16";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-08-17";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-08-18";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-08-21";"J02M0";"A1100";"P1D_L";"ZZ";"5.717"
"1989-08-22";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-08-23";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-08-24";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-08-25";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-08-28";"J02M0";"A1100";"P1D_L";"ZZ";"5.822"
"1989-08-29";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-08-30";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-08-31";"J02M0";"A1100";"P1D_L";"ZZ";"6.145"
"1989-09-01";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-09-04";"J02M0";"A1100";"P1D_L";"ZZ";"5.911"
"1989-09-05";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-09-06";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-09-07";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-09-08";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-09-11";"J02M0";"A1100";"P1D_L";"ZZ";"6.266"
"1989-09-12";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-09-13";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-09-14";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-09-15";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-09-18";"J02M0";"A1100";"P1D_L";"ZZ";"6.491"
"1989-09-19";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-09-20";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-09-21";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-09-22";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-09-25";"J02M0";"A1100";"P1D_L";"ZZ";"6.505"
"1989-09-26";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-09-27";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-09-28";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-09-29";"J02M0";"A1100";"P1D_L";"ZZ";"6.648"
"1989-10-02";"J02M0";"A1100";"P1D_L";"ZZ";"6.672"
"1989-10-03";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-10-04";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-10-05";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-10-06";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-10-09";"J02M0";"A1100";"P1D_L";"ZZ";"6.547"
"1989-10-10";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-10-11";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-10-12";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-10-13";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-10-16";"J02M0";"A1100";"P1D_L";"ZZ";"6.848"
"1989-10-17";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-10-18";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-10-19";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-10-20";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-10-23";"J02M0";"A1100";"P1D_L";"ZZ";"6.682"
"1989-10-24";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-10-25";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-10-26";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-10-27";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-10-30";"J02M0";"A1100";"P1D_L";"ZZ";"6.522"
"1989-10-31";"J02M0";"A1100";"P1D_L";"ZZ";"6.571"
"1989-11-01";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-11-02";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-11-03";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-11-06";"J02M0";"A1100";"P1D_L";"ZZ";"6.688"
"1989-11-07";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-11-08";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-11-09";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-11-10";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-11-13";"J02M0";"A1100";"P1D_L";"ZZ";"6.661"
"1989-11-14";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-11-15";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-11-16";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-11-17";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-11-20";"J02M0";"A1100";"P1D_L";"ZZ";"6.5"
"1989-11-21";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-11-22";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-11-23";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-11-24";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-11-27";"J02M0";"A1100";"P1D_L";"ZZ";"6.45"
"1989-11-28";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-11-29";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-11-30";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-12-01";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-12-04";"J02M0";"A1100";"P1D_L";"ZZ";"6.734"
"1989-12-05";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-12-06";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-12-07";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-12-08";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-12-11";"J02M0";"A1100";"P1D_L";"ZZ";"6.625"
"1989-12-12";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-12-13";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-12-14";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-12-15";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-12-18";"J02M0";"A1100";"P1D_L";"ZZ";"6.672"
"1989-12-19";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-12-20";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-12-21";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-12-22";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-12-25";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-12-26";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-12-27";"J02M0";"A1100";"P1D_L";"ZZ";"6.699"
"1989-12-28";"J02M0";"A1100";"P1D_L";"ZZ";
"1989-12-29";"J02M0";"A1100";"P1D_L";"ZZ";"6.736"
"1990-01-01";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-01-02";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-01-03";"J02M0";"A1100";"P1D_L";"ZZ";"6.742"
"1990-01-04";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-01-05";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-01-08";"J02M0";"A1100";"P1D_L";"ZZ";"7.324"
"1990-01-09";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-01-10";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-01-11";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-01-12";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-01-15";"J02M0";"A1100";"P1D_L";"ZZ";"7.506"
"1990-01-16";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-01-17";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-01-18";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-01-19";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-01-22";"J02M0";"A1100";"P1D_L";"ZZ";"7.769"
"1990-01-23";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-01-24";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-01-25";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-01-26";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-01-29";"J02M0";"A1100";"P1D_L";"ZZ";"7.699"
"1990-01-30";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-01-31";"J02M0";"A1100";"P1D_L";"ZZ";"7.649"
"1990-02-01";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-02-02";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-02-05";"J02M0";"A1100";"P1D_L";"ZZ";"7.549"
"1990-02-06";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-02-07";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-02-08";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-02-09";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-02-12";"J02M0";"A1100";"P1D_L";"ZZ";"7.622"
"1990-02-13";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-02-14";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-02-15";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-02-16";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-02-19";"J02M0";"A1100";"P1D_L";"ZZ";"7.423"
"1990-02-20";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-02-21";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-02-22";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-02-23";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-02-26";"J02M0";"A1100";"P1D_L";"ZZ";"7.713"
"1990-02-27";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-02-28";"J02M0";"A1100";"P1D_L";"ZZ";"7.785"
"1990-03-01";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-03-02";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-03-05";"J02M0";"A1100";"P1D_L";"ZZ";"7.642"
"1990-03-06";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-03-07";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-03-08";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-03-09";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-03-12";"J02M0";"A1100";"P1D_L";"ZZ";"7.5"
"1990-03-13";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-03-14";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-03-15";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-03-16";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-03-19";"J02M0";"A1100";"P1D_L";"ZZ";"7.337"
"1990-03-20";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-03-21";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-03-22";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-03-23";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-03-26";"J02M0";"A1100";"P1D_L";"ZZ";"7.565"
"1990-03-27";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-03-28";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-03-29";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-03-30";"J02M0";"A1100";"P1D_L";"ZZ";"7.734"
"1990-04-02";"J02M0";"A1100";"P1D_L";"ZZ";"7.792"
"1990-04-03";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-04-04";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-04-05";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-04-06";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-04-09";"J02M0";"A1100";"P1D_L";"ZZ";"7.717"
"1990-04-10";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-04-11";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-04-12";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-04-13";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-04-16";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-04-17";"J02M0";"A1100";"P1D_L";"ZZ";"7.6"
"1990-04-18";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-04-19";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-04-20";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-04-23";"J02M0";"A1100";"P1D_L";"ZZ";"7.713"
"1990-04-24";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-04-25";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-04-26";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-04-27";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-04-30";"J02M0";"A1100";"P1D_L";"ZZ";"7.831"
"1990-05-01";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-05-02";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-05-03";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-05-04";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-05-07";"J02M0";"A1100";"P1D_L";"ZZ";"7.834"
"1990-05-08";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-05-09";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-05-10";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-05-11";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-05-14";"J02M0";"A1100";"P1D_L";"ZZ";"7.409"
"1990-05-15";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-05-16";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-05-17";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-05-18";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-05-21";"J02M0";"A1100";"P1D_L";"ZZ";"7.258"
"1990-05-22";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-05-23";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-05-24";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-05-25";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-05-28";"J02M0";"A1100";"P1D_L";"ZZ";"7.306"
"1990-05-29";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-05-30";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-05-31";"J02M0";"A1100";"P1D_L";"ZZ";"6.923"
"1990-06-01";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-06-04";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-06-05";"J02M0";"A1100";"P1D_L";"ZZ";"6.901"
"1990-06-06";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-06-07";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-06-08";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-06-11";"J02M0";"A1100";"P1D_L";"ZZ";"7.059"
"1990-06-12";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-06-13";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-06-14";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-06-15";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-06-18";"J02M0";"A1100";"P1D_L";"ZZ";"7.09"
"1990-06-19";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-06-20";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-06-21";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-06-22";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-06-25";"J02M0";"A1100";"P1D_L";"ZZ";"7.166"
"1990-06-26";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-06-27";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-06-28";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-06-29";"J02M0";"A1100";"P1D_L";"ZZ";"6.988"
"1990-07-02";"J02M0";"A1100";"P1D_L";"ZZ";"7.145"
"1990-07-03";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-07-04";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-07-05";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-07-06";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-07-09";"J02M0";"A1100";"P1D_L";"ZZ";"6.99"
"1990-07-10";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-07-11";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-07-12";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-07-13";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-07-16";"J02M0";"A1100";"P1D_L";"ZZ";"6.885"
"1990-07-17";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-07-18";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-07-19";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-07-20";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-07-23";"J02M0";"A1100";"P1D_L";"ZZ";"6.931"
"1990-07-24";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-07-25";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-07-26";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-07-27";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-07-30";"J02M0";"A1100";"P1D_L";"ZZ";"7.034"
"1990-07-31";"J02M0";"A1100";"P1D_L";"ZZ";"6.931"
"1990-08-01";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-08-02";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-08-03";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-08-06";"J02M0";"A1100";"P1D_L";"ZZ";"6.917"
"1990-08-07";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-08-08";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-08-09";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-08-10";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-08-13";"J02M0";"A1100";"P1D_L";"ZZ";"7.1"
"1990-08-14";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-08-15";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-08-16";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-08-17";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-08-20";"J02M0";"A1100";"P1D_L";"ZZ";"7.251"
"1990-08-21";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-08-22";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-08-23";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-08-24";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-08-27";"J02M0";"A1100";"P1D_L";"ZZ";"7.383"
"1990-08-28";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-08-29";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-08-30";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-08-31";"J02M0";"A1100";"P1D_L";"ZZ";"7.38"
"1990-09-03";"J02M0";"A1100";"P1D_L";"ZZ";"7.285"
"1990-09-04";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-09-05";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-09-06";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-09-07";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-09-10";"J02M0";"A1100";"P1D_L";"ZZ";"7.261"
"1990-09-11";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-09-12";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-09-13";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-09-14";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-09-17";"J02M0";"A1100";"P1D_L";"ZZ";"7.281"
"1990-09-18";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-09-19";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-09-20";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-09-21";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-09-24";"J02M0";"A1100";"P1D_L";"ZZ";"7.299"
"1990-09-25";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-09-26";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-09-27";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-09-28";"J02M0";"A1100";"P1D_L";"ZZ";"7.071"
"1990-10-01";"J02M0";"A1100";"P1D_L";"ZZ";"7.088"
"1990-10-02";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-10-03";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-10-04";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-10-05";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-10-08";"J02M0";"A1100";"P1D_L";"ZZ";"7.156"
"1990-10-09";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-10-10";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-10-11";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-10-12";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-10-15";"J02M0";"A1100";"P1D_L";"ZZ";"6.967"
"1990-10-16";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-10-17";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-10-18";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-10-19";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-10-22";"J02M0";"A1100";"P1D_L";"ZZ";"6.982"
"1990-10-23";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-10-24";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-10-25";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-10-26";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-10-29";"J02M0";"A1100";"P1D_L";"ZZ";"7.02"
"1990-10-30";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-10-31";"J02M0";"A1100";"P1D_L";"ZZ";"6.983"
"1990-11-01";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-11-02";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-11-05";"J02M0";"A1100";"P1D_L";"ZZ";"7.284"
"1990-11-06";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-11-07";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-11-08";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-11-09";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-11-12";"J02M0";"A1100";"P1D_L";"ZZ";"7.231"
"1990-11-13";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-11-14";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-11-15";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-11-16";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-11-19";"J02M0";"A1100";"P1D_L";"ZZ";"7.277"
"1990-11-20";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-11-21";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-11-22";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-11-23";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-11-26";"J02M0";"A1100";"P1D_L";"ZZ";"7.281"
"1990-11-27";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-11-28";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-11-29";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-11-30";"J02M0";"A1100";"P1D_L";"ZZ";"7.363"
"1990-12-03";"J02M0";"A1100";"P1D_L";"ZZ";"7.43"
"1990-12-04";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-12-05";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-12-06";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-12-07";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-12-10";"J02M0";"A1100";"P1D_L";"ZZ";"7.394"
"1990-12-11";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-12-12";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-12-13";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-12-14";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-12-17";"J02M0";"A1100";"P1D_L";"ZZ";"7.453"
"1990-12-18";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-12-19";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-12-20";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-12-21";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-12-24";"J02M0";"A1100";"P1D_L";"ZZ";"7.372"
"1990-12-25";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-12-26";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-12-27";"J02M0";"A1100";"P1D_L";"ZZ";
"1990-12-28";"J02M0";"A1100";"P1D_L";"ZZ";"7.358"
"1990-12-31";"J02M0";"A1100";"P1D_L";"ZZ";
"1991-01-01";"J02M0";"A1100";"P1D_L";"ZZ";
"1991-01-02";"J02M0";"A1100";"P1D_L";"ZZ";
"1991-01-03";"J02M0";"A1100";"P1D_L";"ZZ";"7.339"
"1991-01-04";"J02M0";"A1100";"P1D_L";"ZZ";
"1991-01-07";"J02M0";"A1100";"P1D_L";"ZZ";"7.285"
"1991-01-08";"J02M0";"A1100";"P1D_L";"ZZ";
"1991-01-09";"J02M0";"A1100";"P1D_L";"ZZ";
"1991-01-10";"J02M0";"A1100";"P1D_L";"ZZ";
"1991-01-11";"J02M0";"A1100";"P1D_L";"ZZ";
"1991-01-14";"J02M0";"A1100";"P1D_L";"ZZ";"7.113"
"1991-01-15";"J02M0";"A1100";"P1D_L";"ZZ";
"1991-01-16";"J02M0";"A1100";"P1D_L";"ZZ";
"1991-01-17";"J02M0";"A1100";"P1D_L";"ZZ";
"1991-01-18";"J02M0";"A1100";"P1D_L";"ZZ";
"1991-01-21";"J02M0";"A1100";"P1D_L";"ZZ";"6.956"
"1991-01-22";"J02M0";"A1100";"P1D_L";"ZZ";
"1991-01-23";"J02M0";"A1100";"P1D_L";"ZZ";
"1991-01-24";"J02M0";"A1100";"P1D_L";"ZZ";
"1991-01-25";"J02M0";"A1100";"P1D_L";"ZZ";
"1991-01-28";"J02M0";"A1100";"P1D_L";"ZZ";"6.947"
"1991-01-29";"J02M0";"A1100";"P1D_L";"ZZ";
"1991-01-30";"J02M0";"A1100";"P1D_L";"ZZ";
"1991-01-31";"J02M0";"A1100";"P1D_L";"ZZ";"6.952"
"1991-02-01";"J02M0";"A1100";"P1D_L";"ZZ";
"1991-02-04";"J02M0";"A1100";"P1D_L";"ZZ";"6.906"
"1991-02-05";"J02M0";"A1100";"P1D_L";"ZZ";
"1991-02-06";"J02M0";"A1100";"P1D_L";"ZZ";
"1991-02-07";"J02M0";"A1100";"P1D_L";"ZZ";
